#Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modif. de crèdit,Crèdits totals consig.,ORN,Pagaments fets
2U017,9204,16000,Seguretat Social,14911.32,,14911.32,74.99,74.99
3U038,3221,16000,Seguretat Social.,,,,231.64,231.64
4U051,1320,16000,Seguretat Social,44879.28,,44879.28,,
1U001,9120,1600000,Seguretat Social,164818.44,,164818.44,166715.94,153976.63
1U005,9120,1600001,Seguretat Social,62253.36,,62253.36,63110.4,57757.4
1U005,9202,1600001,Seguretat Social,12488.88,,12488.88,13158.26,12043.18
4U042,9200,1600001,Seguretat social,12488.88,,12488.88,13158.26,12043.18
4U049,9208,1600001,Seguretat Social,,,,,
9U002,9125,1600001,Seguretat Social,12488.88,,12488.88,13158.26,12043.18
1U006,4321,1600002,Seguretat Social,12566.64,,12566.64,5811.15,5811.15
1U007,9121,1600002,Seguretat Social,24585.72,,24585.72,,
1U008,9121,1600002,Seguretat Social,,,,13241.64,12138.17
1U009,9121,1600002,Seguretat Social,11490.86,,11490.86,11625.46,10487.53
1U014,4390,1600002,Seguretat Social,12019.08,,12019.08,12620.4,11568.7
1U015,4330,1600002,Seguretat Social,39006.69,,39006.69,39501.04,35408.59
1U016,4310,1600002,Descripción Económica,,10949.0,10949.0,19846.7,17906.66
1U055,3301,1600002,Seguretat Social,10949.0,-10949.0,,,
1U055,4320,1600002,Seguretat Social,9080.37,,9080.37,9061.91,8177.9
1U058,9121,1600002,Seguretat Social,,,,12620.4,11568.7
2U013,9209,1600002,Seguretat Social,10836.67,,10836.67,10921.16,9845.47
2U016,4310,1600002,Seguretat Social,8796.31,,8796.31,,
2U017,9204,1600002,Seguretat Social,82427.57,,82427.57,71372.81,64341.53
2U018,9205,1600002,Seguretat Social,44793.61,,44793.61,45974.63,41629.64
2U019,9250,1600002,Seguretat Social,66959.96,,66959.96,69071.03,62578.72
2U020,9203,1600002,Seguretat Social,9865.92,,9865.92,10359.36,9496.08
2U021,9207,1600002,Seguretat Social,11247.32,,11247.32,12235.79,11154.37
2U022,9203,1600002,Seguretat Social,58293.3,,58293.3,68448.02,61986.52
2U023,9203,1600002,Seguretat Social,12019.08,,12019.08,12620.4,11568.7
2U024,9320,1600002,Seguretat Social,37796.73,,37796.73,38693.93,35121.56
2U026,9320,1600002,Seguretat Social,25154.4,,25154.4,23080.56,21028.23
2U027,9201,1600002,Seguretat Social,34935.17,,34935.17,35930.65,32695.71
2U028,9201,1600002,Seguretat Social,7830.05,,7830.05,8160.6,7390.55
2U029,9310,1600002,Seguretat Social,34301.17,,34301.17,35682.14,32574.96
2U061,9204,1600002,Seguretat Social,,,,12887.64,11813.67
3U033,2310,1600002,Seguretat Social,9530.99,,9530.99,9537.21,8601.35
3U033,2311,1600002,Seguretat Social,37773.84,,37773.84,20245.07,18614.88
3U033,2330,1600002,Seguretat Social,20857.03,,20857.03,20935.43,18886.87
3U036,3200,1600002,Seguretat Social,25856.08,,25856.08,17787.73,16476.87
3U036,3230,1600002,Seguretat Social,7340.01,,7340.01,7357.22,6660.15
3U038,3221,1600002,Seguretat Social,1762.08,,1762.08,694.92,694.92
3U041,3320,1600002,SEguretat Social,44885.51,2806.43,47691.94,50551.2,45571.75
3U041,3380,1600002,Seguretat Social,10131.04,,10131.04,9542.89,8573.18
4U042,9200,1600002,Seguretat social,35900.87,,35900.87,24710.51,22864.45
4U043,1512,1600002,Seguretat Social,21744.34,,21744.34,22390.95,20383.11
4U044,1511,1600002,Seguretat Social,19002.06,,19002.06,8735.39,7909.99
4U044,1514,1600002,Seguretat Social,10501.11,,10501.11,10538.0,9506.81
4U045,1513,1600002,Seguretat Social,12019.08,,12019.08,12620.4,11568.7
4U045,1610,1600002,Seguretat Social,,,,7637.64,6525.32
4U046,1552,1600002,Seguretat Social,9865.92,,9865.92,10364.62,9501.34
4U046,1610,1600002,Seguretat Social,11255.68,,11255.68,3728.76,3728.76
4U049,1552,1600002,Seguretat Social,13855.45,,13855.45,14083.9,12710.55
4U049,9208,1600002,Seguretat Social,12069.9,,12069.9,16655.59,15669.86
4U050,1551,1600002,Seguretat Social,37086.38,,37086.38,31911.74,29667.5
4U051,1320,1600002,Seguretat Social,1045347.5,-7135.61,1038211.89,1077869.75,969088.47
4U052,1610,1600002,Seguretat Social,12566.64,,12566.64,13241.64,12138.17
4U052,1620,1600002,Seguretat Social,12566.64,,12566.64,13241.64,12138.17
4U054,1640,1600002,Seguretat Social,19765.95,,19765.95,19938.01,17994.68
9U003,9125,1600002,Seguretat Social,14029.87,,14029.87,10183.58,9106.69
1U005,4321,1600003,Descripción Económica,,8553.25,8553.25,8630.99,7786.35
1U005,9202,1600003,Seguretat Social,8873.9,,8873.9,9369.25,8461.55
1U006,4321,1600003,Seguretat Social,69716.18,-4455.42,65260.76,54180.84,48474.51
1U007,9121,1600003,Seguretat Social,19769.03,,19769.03,,
1U008,9121,1600003,Seguretat Social,,,,20084.13,18120.86
1U009,9121,1600003,Seguretat Social,30311.31,,30311.31,31089.17,28234.93
1U009,9261,1600003,Seguretat social personal laboral,,,,9807.43,7630.6
1U010,9122,1600003,Seguretat Social,19698.06,,19698.06,,
1U010,9240,1600003,Seguretat Social,10977.24,,10977.24,,
1U010,9241,1600003,Seguretat Social,30813.71,,30813.71,,
1U011,2320,1600003,Seguretat Social,32916.15,,32916.15,,
1U012,3370,1600003,Seguretat Social,23125.17,,23125.17,,
1U014,4390,1600003,Seguretat Social,21131.15,,21131.15,23775.1,20986.12
1U015,2410,1600003,Seguretat social personal laboral,,,,4334.0,3338.24
1U015,4330,1600003,Seguretat Social,9245.54,,9245.54,24810.06,20525.59
1U016,4310,1600003,Seguretat Social,19034.16,,19034.16,19336.74,17472.4
1U055,4320,1600003,Seguretat Social,27512.24,-9317.44,18194.8,17030.18,15729.13
1U059,2310,1600003,Seguretat Social,,4293.96,4293.96,48127.31,43397.6
1U059,2321,1600003,Seguretat Social,,,,11567.95,10435.96
1U059,9122,1600003,Seguretat Social,,,,19900.72,17956.17
1U059,9240,1600003,Seguretat Social,,,,12450.95,10860.7
1U059,9241,1600003,Seguretat Social,,,,26458.76,24349.98
1U059,9242,1600003,Seguretat social personal laboral,,,,6126.02,4940.9
1U060,2320,1600003,Seguretat Social,,,,41331.29,38240.78
1U060,3370,1600003,Seguretat Social,,,,24365.61,22218.42
1U062,2410,1600003,Seguretat social personal laboral,,,,22689.59,17500.7
1U063,2410,1600003,Seguretat social personal laboral,,,,14683.67,12565.27
1U064,2410,1600003,Seguretat Social,,4701.66,4701.66,36236.31,31306.34
1U065,2410,1600003,Seguretat social personal laboral,,,,8326.57,7379.49
1U066,9261,1600003,Seguretat social personal laboral,,,,50763.33,38991.76
2U004,2410,1600003,Seguretat social personal laboral,,,,4604.27,3543.2
2U004,9125,1600003,Seguretat Social,,,,25903.73,22329.14
2U013,9209,1600003,Seguretat Social,11709.47,,11709.47,12094.93,10934.06
2U017,9204,1600003,Seguretat Social,49340.1,,49340.1,23893.35,23231.2
2U018,9205,1600003,Seguretat Social,133075.19,,133075.19,137600.91,124250.73
2U019,9250,1600003,Seguretat Social,124571.1,,124571.1,133312.99,120102.87
2U021,9207,1600003,Seguretat Social,34760.59,,34760.59,36029.66,32851.96
2U022,9203,1600003,Seguretat Social,51138.4,,51138.4,51992.85,46888.85
2U023,9203,1600003,Seguretat Social,35633.28,-8553.25,27080.03,25035.78,23244.1
2U024,9320,1600003,Seguretat Social,15783.04,,15783.04,16011.14,14450.93
2U025,9320,1600003,Seguretat Social,37337.42,,37337.42,38943.26,35337.13
2U026,9320,1600003,Seguretat social personal laboral,,,,3478.98,3056.03
2U027,9201,1600003,Seguretat Social,25300.39,,25300.39,26831.21,24277.2
2U028,9201,1600003,Seguretat Social,20770.53,,20770.53,22026.47,20041.14
2U029,9310,1600003,Seguretat Social,6590.78,,6590.78,6649.28,5998.63
2U030,9310,1600003,Seguretat Social,36568.28,,36568.28,32019.25,29224.22
2U056,9207,1600003,Seguretat Social,26418.92,,26418.92,27637.53,25184.96
3U031,9206,1600003,Seguretat Social,69903.4,-1381.9,68521.5,66577.59,60078.49
3U032,2310,1600003,Seguretat Social,12097.44,8111.86,20209.3,20886.2,19026.77
3U033,2311,1600003,Seguretat Social,190480.24,,190480.24,220863.25,198512.74
3U033,2321,1600003,Seguretat Social,7990.17,,7990.17,8145.56,7355.53
3U033,2330,1600003,Seguretat Social,109912.3,3267.78,113180.08,114602.33,103090.65
3U034,2310,1600003,Seguretat Social,44069.57,,44069.57,,
3U034,2321,1600003,Seguretat Social,11444.15,,11444.15,,
3U035,3130,1600003,Seguretat Social,60891.33,,60891.33,63186.55,57402.58
3U036,3200,1600003,Seguretat Social,190014.39,14442.51,204456.9,203236.08,182980.27
3U036,3230,1600003,Seguretat Social,10303.27,,10303.27,10510.39,9493.22
3U037,3213,1600003,Seguretat Social,170467.52,,170467.52,176549.1,158677.34
3U038,3221,1600003,Seguretat Social,158711.91,,158711.91,165639.4,148780.06
3U039,3222,1600003,Seguretat Social,213990.83,,213990.83,223437.08,200686.98
3U040,3410,1600003,Seguretat Social,18556.76,,18556.76,19647.64,17876.69
3U040,3420,1600003,Seguretat Social,41473.04,,41473.04,41936.54,37833.02
3U041,3320,1600003,Seguretat Social,13421.66,,13421.66,19879.65,17798.28
3U041,3340,1600003,Segureta Social,45846.2,,45846.2,52860.48,47538.08
3U041,3350,1600003,Seguretat Social,27196.76,,27196.76,27806.26,25434.15
3U041,3360,1600003,Seguretat Social,28405.42,-4293.96,24111.46,22017.38,20522.69
3U041,3380,1600003,Seguretat Social,35183.41,,35183.41,29937.86,27772.93
4U042,1500,1600003,Seguretat Social,20288.82,,20288.82,20465.2,18463.52
4U042,9200,1600003,Seguretat social,41658.53,3989.7,45648.23,41972.71,38131.16
4U043,1512,1600003,Seguretat Social,36111.41,,36111.41,36546.43,32979.56
4U044,1511,1600003,Seguretat Social,171211.42,,171211.42,146742.68,134403.7
4U044,1514,1600003,Seguretat Social,39306.61,,39306.61,40153.17,36410.78
4U045,1513,1600003,Seguretat Social,41918.64,,41918.64,38749.07,35760.57
4U046,9208,1600003,Seguretat Social,11878.1,,11878.1,12122.83,10936.75
4U047,1710,1600003,Seguretat Social,101109.25,-5125.07,95984.18,94619.81,86326.4
4U049,1552,1600003,Seguretat Social,177553.21,,177553.21,184759.62,166417.54
4U049,9208,1600003,Seguretat Social,111750.42,,111750.42,109776.16,99339.96
4U050,1551,1600003,Seguretat Social,52825.76,,52825.76,54158.56,48797.93
4U051,1320,1600003,Seguretat Social,33778.31,,33778.31,34731.85,31254.4
4U051,1340,1600003,Seguretat Social,12097.44,,12097.44,12702.6,11644.05
4U052,1620,1600003,Seguretat Social,21761.6,,21761.6,22604.54,20589.65
4U052,1720,1600003,Seguretat Social,39684.19,-5600.87,34083.32,39766.4,35786.13
4U053,4311,1600003,Seguretat Social,29582.9,,29582.9,29803.47,27540.28
4U054,1640,1600003,Seguretat Social,9793.46,,9793.46,10370.08,9386.66
4U057,1513,1600003,Seguretat Social,,,,27082.66,23303.39
9U002,9125,1600003,Seguretat Social,11878.1,,11878.1,12075.24,10892.98
9U004,9125,1600003,Seguretat Social,11389.04,,11389.04,,
1U005,4330,1600004,Seguretat Social.,,,,45.44,
1U063,2410,1600004,Seguretat social personal programes,,10786.96,10786.96,1332.24,
1U064,2410,1600004,Seguretat social personal programes (programes + formació),,36848.15,36848.15,,
1U065,2410,1600004,Seguretat social personal programes,,11183.0,11183.0,,
1U063,2410,1600005,Seguretat social personal plans d'ocupació,,1330.0,1330.0,6551.15,4136.67
1U064,2410,1600005,Seguretat Social.,,,,19223.74,12077.71
1U065,2410,1600005,Seguretat Social.,,,,8478.43,5559.14
1U064,2410,1600007,Seguretat Social.Contractes formació,,,,915.84,610.56
1U006,4321,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
1U059,2310,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
2U004,9125,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
2U030,9310,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
3U036,3200,1610401,Indemnització per jubilació o invalidessa,,8687.18,8687.18,13030.77,13030.77
3U039,3222,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
4U042,9200,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
4U044,1511,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
4U045,1513,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
4U049,9208,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
4U050,1551,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
4U051,1320,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
4U053,4311,1610401,Indemnització per jubilació o invalidessa,,,,4343.59,4343.59
2U017,9204,16200,Ajuts per la formacio,0.01,3500.0,3500.01,5448.59,
1U062,2410,16202,Transport de personal.,,1194.64,1194.64,,
1U062,2410,16204,Ajuts socials,,40.07,40.07,,
2U017,9204,16204,Ajuts socials,73234.92,-17374.36,55860.56,,
2U017,9204,1620400,Acció social.,,,,25478.29,25478.29
2U017,9204,1620401,Prestació per naixement,,,,,
1U062,2410,16205,Assegurances.,,1195.04,1195.04,,
1U005,9120,16209,Altres despeses socials: garantització salari,,,,1913.19,1913.19
1U006,4321,16209,Altres despeses socials: garantització salari,,,,2297.65,2297.65
1U008,9121,16209,Altres despeses socials: garantització salari,,,,1547.77,1547.77
1U009,9121,16209,Altres despeses socials: garantització salari,,,,123.63,123.63
1U009,9261,16209,Altres despeses socials: garantització salari,,,,1358.08,1358.08
1U014,4390,16209,Altres despeses socials: garantització salari,,,,647.41,647.41
1U015,4330,16209,Altres despeses socials: garantització salari,,,,1068.5,1068.5
1U016,4310,16209,Altres despeses socials: garantització salari,,,,520.31,520.31
1U055,4320,16209,Altres despeses socials: garantització salari,,,,973.64,973.64
1U059,2310,16209,Altres despeses socials: garantització salari,,,,759.4,759.4
1U059,2321,16209,Altres despeses socials: garantització salari,,,,929.28,929.28
1U059,9122,16209,Altres despeses socials: garantització salari,,,,92.3,92.3
1U059,9240,16209,Altres despeses socials: garantització salari,,,,41.23,41.23
1U059,9241,16209,Altres despeses socials: garantització salari,,,,643.98,643.98
1U060,2320,16209,Altres despeses socials: garantització salari,,,,1436.69,1436.69
1U060,3370,16209,Altres despeses socials: garantització salari,,,,6049.33,6049.33
1U062,2410,16209,Altres despeses socials: garantització salari,,,,138.96,138.96
1U063,2410,16209,Altres despeses socials: garantització salari,,,,199.01,199.01
1U064,2410,16209,Altres despeses socials: garantització salari,,,,329.99,329.99
1U066,9261,16209,Altres despeses socials: garantització salari,,,,975.69,975.69
2U004,9125,16209,Altres despeses socials: garantització salari,,,,643.49,643.49
2U017,9204,16209,Altres despeses socials: garantització salari,,,,1196.24,1196.24
2U018,9205,16209,Altres despeses socials: garantització salari,,,,4892.85,4892.85
2U019,9250,16209,Altres despeses socials: garantització salari,,,,15204.72,14897.69
2U021,9207,16209,Altres despeses socials: garantització salari,,,,1690.95,1690.95
2U022,9203,16209,Altres despeses socials: garantització salari,,,,14740.44,14740.44
2U023,9203,16209,Altres despeses socials: garantització salari,,,,1263.12,1263.12
2U024,9320,16209,Altres despeses socials: garantització salari,,,,1763.0,1763.0
2U027,9201,16209,Altres despeses socials: garantització salari,,,,7602.38,7602.38
2U028,9201,16209,Altres despeses socials: garantització salari,,,,532.26,532.26
2U056,9207,16209,Altres despeses socials: garantització salari,,,,95.87,95.87
3U031,9206,16209,Altres despeses socials: garantització salari,,,,3733.92,3733.92
3U032,2310,16209,Altres despeses socials: garantització salari,,,,1310.55,1310.55
3U033,2310,16209,Altres despeses socials: garantització salari,,,,35.63,35.63
3U033,2311,16209,Altres despeses socials: garantització salari,,,,5245.51,5245.51
3U033,2321,16209,Altres despeses socials: garantització salari,,,,314.77,314.77
3U033,2330,16209,Altres despeses socials: garantització salari,,,,2069.63,2069.63
3U035,3130,16209,Altres despeses socials: garantització salari,,,,407.09,407.09
3U036,3200,16209,Altres despeses socials: garantització salari,,,,2025.49,2025.49
3U037,3213,16209,Altres despeses socials: garantització salari,,,,3808.44,3808.44
3U038,3221,16209,Altres despeses socials: garantització salari,,,,3997.58,3997.58
3U039,3222,16209,Altres despeses socials: garantització salari,,,,817.61,817.61
3U040,3410,16209,Altres despeses socials: garantització salari,,,,74.19,74.19
3U041,3320,16209,Altres despeses socials: garantització salari,,,,1118.46,1118.46
3U041,3340,16209,Altres despeses socials: garantització salari,,,,82.3,82.3
3U041,3350,16209,Altres despeses socials: garantització salari,,,,246.06,246.06
3U041,3380,16209,Altres despeses socials: garantització salari,,,,1351.3,1351.3
4U042,1500,16209,Altres despeses socials: garantització salari,,,,176.36,176.36
4U042,9200,16209,Altres despeses socials: garantització salari,,,,2073.38,2073.38
4U043,1512,16209,Altres despeses socials: garantització salari,,,,1656.18,1656.18
4U044,1511,16209,Altres despeses socials: garantització salari,,,,3507.9,3507.9
4U044,1514,16209,Altres despeses socials: garantització salari,,,,1870.36,1870.36
4U045,1610,16209,Altres despeses socials: garantització salari,,,,126.06,126.06
4U046,1552,16209,Altres despeses socials: garantització salari,,,,60.68,60.68
4U047,1710,16209,Altres despeses socials: garantització salari,,,,1458.6,1458.6
4U049,1552,16209,Altres despeses socials: garantització salari,,,,4839.57,4839.57
4U049,9208,16209,Altres despeses socials: garantització salari,,,,2460.5,2460.5
4U050,1551,16209,Altres despeses socials: garantització salari,,,,595.15,595.15
4U051,1320,16209,Altres despeses socials: garantització salari,,,,43635.25,43318.62
4U052,1720,16209,Altres despeses socials: garantització salari,,,,947.51,947.51
4U053,4311,16209,Altres despeses socials: garantització salari,,,,1337.47,1337.47
2U017,9204,16400,Complement familiar,2526.36,,2526.36,28745.48,28745.48
,,,"Quotes, prestacions i despeses socials a càrrec de l'ocupador",5778818.23,182315.63,5961133.86,6234770.85,5634315.33
,,,1. DESPESES DE PERSONAL,25045086.2,985204.51,26030290.71,25110447.91,24500539.44
2U020,9203,20200,Arrendament edificis i altres construccions,390711.0,-59342.48,331368.52,367420.11,314658.38
3U035,3130,20200,Arrendament d'edificis i altres construccions,,,,302.5,302.5
2U020,9203,2020012,Arrendament d'edificis i altres construccions,,,,5783.3,5783.3
1U006,4321,20300,"Arrendament maq, instal.i utillatge",,,,1944.8,
1U007,9121,20300,"Arrendament maquinaria, instal.lacions i utillatge",,,,6102.03,
1U010,9241,20300,"Arrendament de maquinària, instal.lacions i utillatge",302280.0,-6909.22,295370.78,91974.75,87208.29
1U016,4310,20300,"Arrendament de maquinària, instal.lacions i utillatge",28000.0,,28000.0,23484.81,11641.08
1U055,3301,20300,arrendament maquinaria instal·lacions i utillatge,,,,4428.31,
1U059,9241,20300,"Arrendament maquinaria, instal.lacions, utillatge",,,,12560.5,11977.86
1U059,9242,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,4330.8,3849.34
1U062,2410,20300,"LLoguer maquinària, instal·lacions i utillatge",,14278.98,14278.98,,
2U021,9207,20300,"Arrendament de maquinària, instal.lacions i utillatge",95000.0,,95000.0,82365.9,68173.84
3U036,3200,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,10000.0,,10000.0,9955.82,963.1
3U038,3221,20300,"arrendament de maquinaria, instal·lacions i utillatge.",,,,56.56,56.56
3U040,3410,20300,"Arrendament de maquinaria, instal·lacions i utillatge",,,,449.7,
3U040,3420,20300,"Arrendament de maquinària, instal.lacions i utillatge",160000.0,,160000.0,151734.56,150595.72
3U041,3320,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,344.95,344.95
3U041,3350,20300,arrendament maquinària instal·lacions i utillatge.,,,,6896.88,2731.45
3U041,3360,20300,arrendament maquinària instal·lacions i utillatge.,,,,6207.3,6207.3
4U047,1710,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,759.88,759.88
4U050,1551,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,597.46,597.46
4U051,1340,20300,"Arrendament de maquinaria, instal·lacions i utillatge",,,,1690.99,1219.09
4U052,3132,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,,,,357.36,
4U053,4311,20300,"Arrendament de maquinària, instal.lacions i utillatge",8740.0,2000.0,10740.0,6915.88,3457.94
3U040,3420,2030012,"Arrendament de maquinària, instal·lacions i utillatge",,,,12381.26,12381.26
2U018,9205,20400,Arrendament de material de transport,5256.0,,5256.0,5255.16,5255.16
2U019,9250,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,,,,,
4U042,1500,20400,Arrendament de material de transport,600.0,,600.0,1270.5,1270.5
4U047,1710,20400,Arrendament de material de transport,16393.08,,16393.08,16393.08,15026.99
4U049,1552,20400,Arrendament de material de transport,27000.0,,27000.0,2055.43,1591.71
4U051,1320,20400,Arrendament de material de transport,146942.0,,146942.0,122089.89,99333.37
1U007,9121,20500,Arrendaments de mobiliari i estris,,,,8537.76,
1U010,9241,20500,Arrendament de mobiliari i altres,40000.0,,40000.0,150312.71,104811.89
1U016,4310,20500,Arrendaments de mobiliari i estris,,,,5411.94,1039.6
1U059,9242,20500,Arrendaments de mobiliari i estris,,,,9435.74,6815.39
3U036,3230,20500,Arrendaments de mobiliari i estris,,,,1101.1,1101.1
3U041,3382,20500,Arrendaments de mobiliari i estris,,,,568.7,568.7
4U042,9200,20500,Arrendaments de mobiliari i estris,3009.15,,3009.15,3009.12,2507.6
4U051,1320,20500,Arrendament de mobiliari i béns,3400.0,,3400.0,,
1U010,9241,2050012,Arrendaments de mobiliari i estris,,,,1636.61,
2U018,9205,20600,Arrendament d'equips per a processos d'informació,63460.0,,63460.0,58725.49,47546.3
3U038,3221,20600,Arrendament d'equips per a processos d'informació,20235.0,,20235.0,19943.28,16645.41
2U018,9205,20800,Lloguer d'altre material,,,,2865.23,2865.23
1U012,3370,20900,Cànons,1000.0,,1000.0,,
,,,Arrendaments i cànons,1322026.23,-49972.72,1272053.51,1207658.15,989288.25
4U047,1710,21000,"Reparacions, manteniment i conservació d'infraestructures i",965919.97,,965919.97,1148098.4,839581.87
4U049,1650,21000,"Reparacions, manteniiment i conservació",832755.0,,832755.0,938535.26,668442.35
4U050,1551,21000,"Reparacions, manteniment i conservació d\'infraestructures i",158358.64,-13906.37,144452.27,138068.82,70010.17
4U052,1720,21000,"Reparacions, manteniment i conservació d'infraestructures i",136600.0,,136600.0,129193.24,101896.34
4U052,3132,21000,"reparacions, manteniment i conservació d'insfraestructures i",,,,28643.95,427.13
1U060,2320,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,1312.85,1312.85
1U062,2410,21200,"Reparacions, manteniment i conservació d'edificis",,,,72.6,72.6
2U013,9209,21200,"Reparacions, manteniment i conservació d'edificis i altres c",500.0,,500.0,,
2U024,9320,21200,"Reparacions, manteniment i conservació d\'edificis i altres",500.0,,500.0,,
3U033,2310,21200,"Reparacions, manteniment i conservació d'edificis i altres c",10000.0,,10000.0,521.52,509.52
3U040,3420,21200,"Reparacions, manteniment i conservació d'edificis i altres c",27000.0,9439.73,36439.73,57295.81,44580.99
3U041,3340,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,54.14,54.14
3U041,3350,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,,,,,
4U046,9208,21200,"Reparacions, manteniment i conservació d'edificis i altres c",78535.8,1345.25,79881.05,118906.12,103329.34
4U054,1640,21200,"Reparacions, manteniment i conservació d'edificis i altres c",13000.0,,13000.0,9978.45,1351.23
1U062,2410,21300,"Reparacions, mateniment i conservació de maquinaria, instal",,,,555.57,
2U013,9209,21300,"Reparacions, manteniment i conservació de maquinària, instal",43710.0,,43710.0,43459.58,43176.75
2U017,9204,21300,"reparacions, manteniments i conservació de maquinaria",,,,,
2U018,9205,21300,"Reparacions, manteniment i conservació de maquinària, instal",31480.08,,31480.08,39711.69,31326.12
2U021,9207,21300,"Reparacions, manteniment i conservació de maquinària, instal",2000.0,,2000.0,1597.37,1597.37
3U036,3200,21300,"Reparacions, manteniment maquinària instal·lacions i utilla",,,,110.69,110.69
3U036,3230,21300,"Reparacions, manteniment i conservació de maquinària, instal",,,,,
3U038,3221,21300,"Reparacions, manteniment i conservació de maquinària, instal",11645.0,,11645.0,,
3U039,3222,21300,"Reparacions, manteniment i conservació de maquinària, instal",3330.0,,3330.0,2860.36,2800.36
3U040,3420,21300,"Reparacions i manteniment de maquinària, instal.lacions tècn",2000.0,,2000.0,2452.94,1108.65
3U041,3360,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",,,,1270.5,1270.5
4U044,1514,21300,"Reparacions, manteniment i conservació de maquinària, instal",800.0,,800.0,588.78,509.28
4U046,9208,21300,"Reparacions, manteniment i conservació de maquinària, instal",586758.23,,586758.23,507161.24,351079.46
4U047,1710,21300,"Reparacions, manteniment i conservació de maquinària, instal",30000.0,,30000.0,2367.41,
4U051,1320,21300,"Reparacions, manteniment i conservació de maquinària, instal",2000.0,,2000.0,5646.34,1226.21
4U051,1340,21300,"Reparacions, manteniment i conservació de maquinària, instal",5000.0,,5000.0,12938.65,7124.96
4U053,4311,21300,"Reparacions, manteniment i conservació de maquinària, instal",11500.0,-231.14,11268.86,9218.03,5108.46
4U046,9208,2130012,"Reparacions, manteniment i conservació de maquinaria",,,,3102.78,3102.78
1U066,9261,21400,"Reparacions, manteniment,conservació d'elements transport",,,,124.82,
2U019,9250,21400,"Reparacions, manteniment i conservació d'elements de transpo",2500.0,,2500.0,538.52,16.94
3U033,2330,21400,Material de transport,115000.0,,115000.0,126.88,126.88
3U040,3420,21400,Reparacions i manteniment d\'elements de transport,600.0,,600.0,535.66,321.67
3U041,3340,21400,"Reparacions, manteniment i conservació d'elements de transpo",,,,2140.88,729.69
3U041,3360,21400,"Reparacions, manteniment i conservació d'elements de transpo",,,,,
3U041,3381,21400,"reparacions, manteniment, conservació d'elements transport",,,,,
3U041,3382,21400,"Rep, manteniment i conservació elements de transport",,,,,
4U042,1500,21400,Material de transport,,,,,
4U042,9200,21400,"Reparacions, manteniment i conservació d'elements de transpo",37000.0,,37000.0,52983.35,29204.61
4U051,1340,21400,"Reparacions,manteniment,conservació d'elements de transport",,,,378.75,254.26
2U021,9207,21500,"Reparació, manteniment i conservació de mobiliari",300.0,,300.0,296.45,296.45
1U010,9122,21600,Manteniment equips per a processos d'informació,14809.0,,14809.0,13849.62,12537.37
1U055,4320,21600,Manteniment DIDO,,,,,
1U060,2320,21600,equipos para procesos de información,,,,90.75,90.75
2U018,9205,21600,"Reparacions, manteniment i conservació de sistemes  per a pr",166115.76,,166115.76,146715.59,143483.07
2U020,9203,21600,"Reparació, manteniment i conservació Equips per a processos",590.0,,590.0,615.6,615.6
3U038,3221,21600,"Reparacions, manteniment i conservació d'equips per a proces",5100.0,,5100.0,14150.3,7661.86
3U041,3360,21600,"Reparacions, manteniment i conservació d'equips per a proces",,,,163.35,163.35
4U051,1320,21600,"Reparacions, manteniment i conservació d'equips per a proces",4000.0,,4000.0,3290.62,3290.62
1U010,9122,2160012,Manteniment DIDO,,,,519.08,519.08
3U041,3360,21900,"reparacions, manteniment i conservació d'altre immobilitzat",,,,8214.69,8214.69
4U049,1552,21900,"Reparacions, manteniment i conservació d'altre immobilitzat",69000.0,,69000.0,83421.25,76837.64
4U051,1320,21900,"Reparacions, manteniment i conservació d'altre immobilitzat",6100.0,,6100.0,1032.76,527.86
,,,"Reparacions, manteniment i conservació",3374507.48,-3352.53,3371154.95,3532912.01,2566002.51
1U006,4321,22000,Ordinari no inventariable.,,,,136.8,95.48
