#Ingreso/Gasto,Capítulo,Artículo,Concepto,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden EHA/3565/2008 y comunes a todas las EELL.
# Ver http://www.boe.es/buscar/doc.php?id=BOE-A-2008-19916
G,7,9,,A l'exterior
G,8,,,Actius financers
G,8,0,,Adquisició de deute del sector públic
G,8,0,0,A curt termini
G,8,0,1,A llarg termini
G,8,1,,Adquisició d'obligacions i bons fora del sector públic
G,8,1,0,A curt termini. Desenvolupament per sectors
G,8,1,1,A llarg termini. Desenvolupament per sectors
G,8,2,,Concessió de préstecs al sector públic
G,8,2,0,Préstecs a curt temini
G,8,2,1,Préstecs a llarg termini
G,8,3,,Concessió de préstecs fora del sector públic
G,8,3,0,Préstecs a curt temini. Desenvolupament per sectors
G,8,3,1,Préstecs a llarg temini. Desenvolupament per sectors
G,8,4,,Constitució de dipòsits i fiances
G,8,4,0,Dipòsits
G,8,4,1,fiances 
G,8,5,,Adquisició d'accions i participacions del sector públic
G,8,5,0,Adquisició d'accions i participacions del sector públic
G,8,6,,Adquisició d'accions i participacions fora del sector públic
G,8,6,0,Adquisició d'accions i participacions fora del sector públic
G,8,7,,Aportacions patrimonials
G,8,7,0,Aportacions a fundacions
G,8,7,1,Aportacions a consorcis
G,8,7,2,Aportacions a altres ens
G,9,,,Passius financers
G,9,0,,Amortització de deute públic en euros
G,9,0,0,A curt termini
G,9,0,1,A llarg termini
G,9,1,,Amortització de préstecs i d'operacions en euros
G,9,1,0,A curt termini d'ens del sector públic
G,9,1,1,A llarg termini d'ens del sector públic
G,9,1,2,A curt termini d'ens de fora del sector públic
G,9,1,3,A llarg termini d'ens de fora del sector públic
G,9,2,,Amortització de deute públic en moneda diferent de l'euro
G,9,2,0,A curt termini
G,9,2,1,A llarg termini
G,9,3,,Amortització de préstecs en moneda diferent de l'euro
G,9,3,0,A curt termini
G,9,3,1,A llarg termini
G,9,4,,Devolució de dipòsits i fiances
G,9,4,0,Devolució de dipòsits
G,9,4,1,Devolució de fiances
#
# Conceptos específicos de Rubí
I,3,5,9,Quotes urbanístiques
I,4,7,0,D'empreses privades
I,4,8,0,De famílies e institucions sense fins de lucre
I,5,2,0,Interessos de dipòsits
I,7,7,0,D'empreses privades
I,7,8,0,De famílies e institucions sense fins de lucre
G,1,5,4,"Fons homologació, vertebració i v.p.t."
G,1,5,5,Modernització
G,1,5,6,Ajustes tècnics
G,2,7,0,Despeses imprevistes i funcions no classificades
G,4,1,0,A organismes autònoms de l'entitat local
G,4,8,0,Transferències corrents
G,4,8,1,"Premis, beques i pensions d'estudi"
G,4,8,9,Altres transferències
G,4,9,0,A l'exterior
G,7,4,0,A ens públics i societats mercantils de l'entitat local
G,7,8,0,Serveis Generals d'Urbanisme i Arquitectura
