#Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modif. de crèdit,Crèdits totals consig.,ORN,Pagaments fets
4310,3200,22602,Promoció i difusió,7000.0,-2173.63,4826.37,7546.68,4624.28
4310,3230,22602,Promoció i difusió,225.0,,225.0,1832.35,465.74
4312,3221,22602,Publicitat i propaganda.,,,,2976.62,2639.47
4313,3222,22602,Promoció i difusió,1500.0,,1500.0,2155.65,2155.65
4410,2320,22602,Promoció i difusió,11870.0,,11870.0,2508.09,2083.69
4510,3120,22602,Promoció i difusió,,,,,
5000,1500,22602,Promoció i difusió,,,,1274.7,1274.7
5110,1512,22602,Publicitat i propaganda.,,,,1050.76,1050.76
5200,1513,22602,Promoció i difusió,,,,1358.94,1358.94
6210,4330,22602,Promoció i difusió,7000.0,,7000.0,2360.0,
6300,4310,22602,Promoció i difusió,24400.0,,24400.0,33301.59,16724.02
7001,9241,22602,Promoció i difusió,,,,42473.74,2837.1
7110,3370,22602,Promoció i difusió,8000.0,,8000.0,1473.76,993.19
7110,3410,22602,Promoció i difusió,2600.0,,2600.0,4470.23,2776.61
7120,3320,22602,Promoció i difusió,79596.04,,79596.04,24073.08,17167.8
7120,3341,22602,Promoció i difusió,9000.0,,9000.0,3891.15,1232.96
7120,3350,22602,Promoció i difusió,5500.0,,5500.0,4086.6,3362.53
7120,3360,22602,Promoció i difusió,9000.0,,9000.0,2228.23,2078.9
7120,3380,22602,Promoció i difusió,,,,4249.85,4081.25
7120,3381,22602,Promoció i difusió,62890.36,,62890.36,28973.77,4659.97
7120,3382,22602,Promoció i difusió,,,,4264.24,3857.14
7120,9242,22602,"Promoció i difusió (20% del 0,7%)",62521.95,,62521.95,8065.95,3259.02
9100,9125,22602,Promoció i difusió,,,,,
1100,9121,2260210,Publicitat i propaganda.,,,,1504.5,1504.5
1500,4320,2260210,Promoció i difusió,,,,,
6300,4310,2260210,Promoció i difusió,,,,172.87,172.87
7001,9241,2260210,Publicitat i propaganda.,,,,,
7110,3381,2260210,Publicitat i propaganda.,,,,,
7120,3320,2260210,Promoció i difusió,,,,1633.25,1633.25
7120,3381,2260210,Promoció i difusió,,,,410.05,410.05
2300,9320,22603,Publicacions en diaris oficials,5000.0,-251.25,4748.75,,
2400,9201,22603,Publicacions en diaris oficials,24840.0,-7427.0,17413.0,15788.77,15788.77
5110,1512,22603,Publicació en diaris oficials,5000.0,-2748.1,2251.9,935.93,
5200,1513,22603,Publicacions en diaris oficials,5100.0,-281.07,4818.93,829.0,
5110,1512,2260310,Publicació en Diaris Oficials.,,,,201.14,
2200,9203,22604,Despeses d'actes jurídics i contenciosos,100890.0,-48062.71,52827.29,41599.67,41599.67
1120,9240,22606,"Reunions, conferències i cursos.",,,,412.49,412.49
1400,3301,22606,"Reunions, conferències i cursos",6500.0,-6500.0,,,
2110,9204,22606,"Reunions, conferències i cursos",,,,6012.0,3652.0
4120,2321,22606,"Reunions, conferències i cursos.",,,,,
4210,3130,22606,"Reunions, conferències i cursos",10000.0,,10000.0,9154.34,7264.34
4210,3131,22606,"Reunions, conferències i cursos",2000.0,,2000.0,,
4310,3230,22606,"Reunions, conferències i cursos.",,,,18069.42,17363.53
4310,3231,22606,"Reunions, conferències i cursos",3000.0,-3000.0,,,
4410,2320,22606,"Reunions, conferències i cursos",15400.0,,15400.0,11184.0,11184.0
4510,3120,22606,"Reunions , conferències i cursos",,,,,
6300,4310,22606,"Reunions, conferències i cursos",4000.0,,4000.0,,
7110,3370,22606,"Reunions, conferències i cursos",16905.0,,16905.0,9032.62,4482.62
7120,3320,22606,"Reunions, conferències i cursos.",,,,9420.84,7289.84
7120,3360,22606,"Reunions, conferències i cursos",,,,1529.42,1176.48
1300,9122,2260610,"Reunions, conferències i cursos.",,,,,
2110,9204,2260610,"Reunions, conferències i cursos.",,,,,
4310,3230,2260610,"Reunions, conferències i cursos.",,,,3000.0,3000.0
7001,9241,2260610,"Reunions, conferències i cursos.",,,,,
7110,3381,2260610,"Reunions, conferències i cursos.",,,,,
7120,3320,2260610,"Reunions, conferències i cursos.",,,,362.5,175.0
7120,3340,2260610,"Reunions, conferències i cursos.",,,,,
7120,3360,2260610,"Reunions, conferències i cursos.",,,,705.89,705.89
2000,9209,22607,Oposicions i proves selectives,,,,,
1500,4320,22609,Despeses d'activitats culturals i esportives,64948.77,-35090.78,29857.99,18721.06,8047.13
4120,2321,22609,Activitats culturals i esportives,10000.0,,10000.0,10738.58,10342.58
4310,3230,22609,Activitats culturals i esportives,55500.0,,55500.0,101442.23,83622.8
4310,3231,22609,Activitats culturals i esportives,2500.0,-1506.54,993.46,648.0,648.0
4312,3221,22609,Activitats culturals i esportives,3400.0,,3400.0,2858.54,2858.54
4313,3222,22609,Activitats culturals i esportives,8500.0,,8500.0,8606.36,8246.36
7001,9241,22609,Activitats culturals i esportives,,,,11203.17,11203.17
7110,3370,22609,Activitats culturals i esportives,40000.0,,40000.0,11673.61,8987.1
7110,3400,22609,Activitats culturals i esportives,,1210.0,1210.0,,
7110,3410,22609,Activitats culturals i esportives,21000.0,7847.89,28847.89,17995.94,17325.64
7120,3320,22609,Activitats culturals i esportives,,,,10031.38,5122.18
7120,3350,22609,Activitats culturals i esportives,50000.0,,50000.0,33772.73,23149.44
7120,3360,22609,Activitats culturals i esportives,21809.84,,21809.84,24334.66,22978.66
7120,3380,22609,Activitats culturals i esportives,51211.69,,51211.69,45463.76,42254.08
7120,3381,22609,Activitats culturals i esportives,,,,23358.99,8924.99
7120,3382,22609,Activitats culturals,230000.0,,230000.0,200815.36,195638.36
7120,9242,22609,Activitats culturals i esportives,,,,2014.9,2014.9
1500,4320,2260910,Despeses d'activitats culturals i esportives,,,,8519.99,8519.99
4310,3230,2260910,Activitats culturals i esportives,,,,,
4410,2320,2260910,Activitats culturals i esportives,,,,708.0,708.0
7110,3381,2260910,Activitats culturals i esportives,,,,,
7120,3320,2260910,Activitats culturals i esportives,,,,650.02,650.02
7120,3340,2260910,Activitats culturals i esportives,,,,,
7120,3350,2260910,Activitats culturals i esportives,,,,,
7120,3360,2260910,Activitats culturals i esportives,,,,1321.6,1321.6
7120,3380,2260910,Activitats culturals i esportives,,,,3658.0,3658.0
7120,3381,2260910,Activitats culturals i esportives,,,,1475.0,1475.0
1100,9121,22610,Altres despeses diverses,15140.0,,15140.0,2164.12,158.12
1120,9240,22610,Altres despeses diverses,5800.0,,5800.0,,
1300,9122,22610,Altres despeses diverses,4234.75,,4234.75,3022.97,1996.37
1500,4320,22610,Altres despeses diverses,17480.0,-7248.61,10231.39,10113.38,10113.38
1600,4321,22610,Altres despeses diverses,,,,244.62,111.52
2000,9209,22610,Altres despeses diverses,,,,110.92,110.92
2110,9204,22610,Altres despeses diverses,5000.0,-56.06,4943.94,2870.64,2678.84
2130,9250,22610,Altres despeses diverses,424.0,,424.0,277.79,96.55
2140,9207,22610,Altres despeses diverses,250.0,,250.0,220.0,220.0
2300,9320,22610,Altres despeses diverses,,,,2849.81,2849.81
2400,9201,22610,Altres despeses diverses,8000.0,,8000.0,889.13,867.54
3110,1320,22610,Altres despeses diverses,1000.0,,1000.0,280.23,280.23
3130,1640,22610,Altres despeses diverses,,,,1212.85,1212.85
3130,1720,22610,Altres despeses diverses,,,,12705.27,
3130,1721,22610,Altres despeses diverses,,,,,
3130,3132,22610,Altres despeses diverses,,,,,
3210,1710,22610,Altres despeses diverses,65000.0,,65000.0,28570.99,11290.97
3220,1552,22610,Altres despeses diverses,,,,,
4110,2311,22610,Altres despeses diverses,,,,5133.67,4643.87
4110,2330,22610,Altres despeses diverses,,,,671.84,349.28
4120,2321,22610,Altres despeses diverses,10000.0,,10000.0,6595.9,4435.78
4210,3130,22610,Altres despess diverses,10515.79,-3000.0,7515.79,5073.7,4687.84
4310,3230,22610,Altres despeses diverses,,,,3440.37,539.56
4310,3231,22610,Altres despeses diverses,300.0,-123.02,176.98,118.0,118.0
4312,3221,22610,Altres despeses diverses,3600.0,,3600.0,3201.52,3079.5
4313,3222,22610,Altres despeses diverses,,,,1172.09,640.0
4410,2320,22610,Altres despeses diverses,800.0,,800.0,597.78,597.78
5000,1500,22610,Altres despeses diverses,,,,74.68,74.68
5110,1500,22610,Altres despeses diverses,4592.0,-4328.55,263.45,263.45,263.45
6100,2410,22610,Altres despeses diverses,89196.57,-87722.91,1473.66,,
6210,4330,22610,Altres despeses diverses,7500.0,,7500.0,324.5,133.34
6300,4310,22610,Altres despeses diverses,3000.0,,3000.0,975.65,326.9
7001,9241,22610,Altres despeses diverses,400378.07,258642.07,659020.14,10417.05,6910.79
7110,3370,22610,Altres despeses diverses,9076.36,20200.0,29276.36,6553.12,5015.84
7110,3410,22610,Altres despeses diverses,2400.0,2000.0,4400.0,1845.09,1522.87
7110,3420,22610,Altres despeses diverses,,30773.87,30773.87,,
7120,3320,22610,Altres despeses diverses,,,,1498.75,1498.75
7120,3341,22610,Altres despeses diverses,,6997.45,6997.45,6980.33,1525.73
7120,3350,22610,Altres despeses diverses,10000.0,8810.0,18810.0,15873.64,8226.02
7120,3360,22610,Altres despeses diverses,17000.0,881.02,17881.02,10051.72,5102.15
7120,3380,22610,Altres despeses diverses,,,,1927.82,
7120,3381,22610,Altres despeses diverses,39446.21,,39446.21,35614.45,27688.06
7120,3382,22610,Altres despeses diverses,12000.0,3000.0,15000.0,25830.43,20868.84
7120,9242,22610,Altres despeses diverses,,,,19.8,19.8
9102,9125,22610,Altres despeses diverses,,,,20650.0,
1500,4320,2261010,Altres despeses diverses,,,,,
3120,1551,2261010,Altres despeses diverses,,,,,
3130,1640,2261010,Altres despeses diverses,,,,364.66,364.66
4310,3230,2261010,Altres despeses diverses,,,,,
7001,9241,2261010,Altres despeses diverses,,,,2611.0,2611.0
7110,3410,2261010,Altres despeses diverses,,,,329.62,329.62
7120,3320,2261010,Altres despeses diverses,,,,1044.53,1044.53
7120,3340,2261010,Altres despeses diverses,,,,1460.9,1460.9
7120,3341,2261010,Altres despeses diverses,,,,100.0,100.0
7120,3350,2261010,Altres despeses diverses,,,,,
7120,3360,2261010,Altres despeses diverses,,,,2031.3,2031.3
7120,3380,2261010,Altres despeses diverses,,,,,
7120,3381,2261010,Altres despeses diverses,,,,1695.36,1695.36
7120,3382,2261010,Altres despeses diverses,,,,2110.61,2110.61
7120,9242,2261010,Altres despeses diverses,,,,598.54,598.54
1500,4320,22611,Activitats culturals de dansa tradicional,85000.0,33078.18,118078.18,84322.72,80207.01
2110,9204,22612,Vestuari i equips de protecció individual,19148.19,,19148.19,24764.83,15850.14
2110,9204,2261210,Vestuari i equips de protecció individual,,,,963.85,963.85
5310,1511,22620,Execucions subsidiàries,,,,,
2110,9204,22699,Altres despeses diverses,,,,,
3130,1630,22700,Neteja viària,2578888.56,,2578888.56,3101011.46,2156694.69
3130,4311,22700,Neteja,127283.2,,127283.2,124330.44,103608.7
3130,9208,22700,Neteja de dependències,2195000.0,,2195000.0,2173723.08,1804372.18
4210,3131,22700,Neteja i toaleta,3000.0,,3000.0,,
4310,3200,22700,Neteja i toaleta,,,,,
4410,2320,22700,Neteja i lavabo.,,,,570.13,570.13
6300,4310,22700,Neteja i lavabo.,,,,824.59,824.59
7001,9241,22700,Neteja,,,,28870.95,21219.87
7110,3410,22700,Neteja i lavabo.,,,,1330.44,793.64
7001,9241,2270010,Neteja i lavabo.,,,,921.82,921.82
7110,3370,2270010,Neteja i lavabo.,,,,,
7110,3410,2270010,Neteja i lavabo.,,,,210.91,210.91
3120,1551,22701,Seguretat,29028.0,,29028.0,29905.36,25064.74
4310,3230,22701,Seguretat,,,,,
7001,9241,22701,Seguretat,,,,11109.93,11109.93
7120,3320,22701,Seguretat.,,,,8632.4,1601.6
7120,3380,22701,Seguretat.,,,,19765.0,
7120,9242,22701,Treball realitz.per altres empreses:   Seguretat,,,,236.0,236.0
7001,9241,2270110,Seguretat.,,,,158.34,158.34
2120,9205,22704,"Despeses de custòdia, dipòsits i emmagatzematge",6000.0,,6000.0,3786.43,3786.43
2400,9201,22704,"Custòdia, dipòsits i emmagatzematge",21912.15,,21912.15,12470.35,10653.35
3130,1620,22704,Deixalleria,142950.14,,142950.14,106877.67,92098.18
2400,9201,22705,Processos electorals,13000.0,-6715.0,6285.0,6888.67,5396.04
1100,9121,22706,Projectes i activitats de millora,36896.56,7874.11,44770.67,18000.01,18000.01
1120,9240,22706,Projectes i activitats de millora,10000.0,-98.61,9901.39,,
1300,9122,22706,Projectes i activitats de millora,4234.3,,4234.3,536.61,219.19
1500,4320,22706,Projectes i activitats de millora,6500.0,,6500.0,13658.02,3710.86
1600,4321,22706,Estudis i treballs tècnics,35000.0,,35000.0,21865.0,21240.0
2000,9209,22706,Projectes i activitats de millora,50000.0,,50000.0,55519.0,55519.0
2110,9204,22706,Projectes i activitats de millora,16890.0,,16890.0,27317.0,
2120,9205,22706,Projectes i activitats de millora,5000.0,,5000.0,11866.08,4885.2
2400,9201,22706,Projectes i activitats de millora,,,,10242.4,10242.4
2500,9310,22706,Projectes i activitats de millora,33541.51,-7957.9,25583.61,20300.0,20300.0
3000,9210,22706,Projectes i activitats de millora,3000.0,,3000.0,177.0,177.0
3110,1340,22706,Estudis i treballs tècnics.,,,,4661.0,4661.0
3120,1551,22706,Projectes i activitats de millora,5000.0,,5000.0,2565.7,2565.7
3130,1720,22706,Projectes i activitats de millora,,,,5973.16,5973.16
4110,2311,22706,Projectes i activitats de millora,10500.0,,10500.0,7500.0,5625.0
4110,2330,22706,Estudis i treballs tècnics.,,,,720.0,360.0
4120,2321,22706,Projectes i activitats de millora,10000.0,,10000.0,,
4310,3230,22706,Projectes i activitats de millora,,,,658.56,658.56
4313,3222,22706,Projectes i activitats de millora,,,,,
4510,3120,22706,Projectes i activitats de millora,,,,,
5200,1513,22706,Projectes i activitats de millora,26500.0,-26500.0,,236.0,
5300,1514,22706,Projectes i activitats de millora,4450.0,-4037.0,413.0,,
6210,4330,22706,Estudis i treballs tècnics. (proj.millora),,,,7151.0,
6300,4310,22706,Projectes i activitats de millora,4000.0,,4000.0,2360.0,2360.0
7120,3360,22706,Projectes i activitats de millora,,,,882.35,882.35
7120,3382,22706,Estudis i treballs tècnics.,,,,850.31,850.31
7120,9242,22706,Estudis i treballs tècnics.,,,,4200.0,4200.0
9100,9125,22706,Projectes i activitats de millora,60000.0,-38380.8,21619.2,17700.0,17700.0
1120,9240,2270610,Estudis i treballs tècnics.,,,,5288.9,5288.9
1500,4320,2270610,Projectes i activitats de millora,,,,9323.3,9323.3
2000,9209,2270610,Estudis i treballs tècnics.,,,,,
3200,9208,2270610,Estudis i treballs tècnics.,,,,,
4110,2330,2270610,Estudis i treballs tècnics.,,,,,
4310,3230,2270610,Estudis i treballs tècnics.,,,,,
7110,3381,2270610,Estudis i treballs tècnics.,,,,3169.39,3169.39
7110,3410,2270610,Estudis i treballs tècnics.,,,,,
7120,3320,2270610,Estudis i treballs tècnics.,,,,1500.0,1500.0
7120,3350,2270610,Estudis i treballs tècnics.,,,,2894.54,2894.54
7120,3360,2270610,Estudis i treballs tècnics.,,,,,
2300,9320,22708,Serveis de recaptació a favor de l'entitat,1368400.0,,1368400.0,920292.24,920292.24
2300,9320,22709,Servei de recaptació - multes-,,,,298000.7,298000.7
1100,9121,22710,Programes de col·laboració,74390.71,,74390.71,87880.31,64364.64
1300,9122,22710,Programes de col·laboració,137930.95,,137930.95,99608.84,61537.71
1500,4320,22710,Programes de col·laboració,26800.0,-15791.85,11008.15,13324.15,8671.75
1600,4321,22710,Programes de col·laboració,15608.13,-6599.98,9008.15,600.0,600.0
2110,9204,22710,Programes de col·laboració,35000.0,,35000.0,37419.96,28064.97
2120,9205,22710,Programes de col·laboració,4155.91,,4155.91,21239.06,21239.06
2200,9203,22710,Programes de col·laboració,58850.0,-396.56,58453.44,33114.71,23801.69
2300,9320,22710,Programes de col·laboració,10000.0,,10000.0,2360.0,2360.0
2400,9201,22710,Programes de col·laboració,,,,3971.21,2626.2
3110,1320,22710,Programes de col·laboració,620.0,,620.0,,
3120,1551,22710,Programes de col·laboració,134275.86,,134275.86,147227.48,102468.88
3130,1620,22710,Programes de col·laboració,2872307.0,,2872307.0,3109180.38,2551533.47
3130,1720,22710,Programes de col·laboració,,,,,
3130,1721,22710,Programes de col·laboració,7840.0,,7840.0,1578.5,1578.5
3130,3132,22710,Programes de col·laboració,165000.0,-820.45,164179.55,152894.13,126299.54
3210,1710,22710,Programes de col·laboració,65000.0,,65000.0,106993.15,106993.15
4110,2310,22710,Programes de col·laboració,10000.0,,10000.0,,
4110,2311,22710,Programes de col·laboració,105000.0,,105000.0,80949.93,57996.9
4110,2330,22710,Programes de col·laboració,1206000.0,-52227.6,1153772.4,1105775.63,836878.45
4120,2321,22710,Programes de col·laboració,185500.0,,185500.0,184355.7,147190.75
4210,3130,22710,Programes de col·laboració,30000.0,2767.85,32767.85,49472.79,28938.61
4210,3131,22710,Programes de col·laboració,25628.48,,25628.48,24687.78,16907.74
4310,3200,22710,Programes de col·laboració,48147.0,-6234.78,41912.22,37192.23,
4310,3230,22710,Programes de col·laboració,365000.0,-79887.09,285112.91,85845.24,59863.99
4310,3231,22710,Programes de col·laboració,48147.0,-41121.89,7025.11,7025.1,119.44
4311,3210,22710,Programes de col·laboració,570000.0,-9847.59,560152.41,558059.57,457809.93
4311,3211,22710,Programes de col·laboració,570000.0,,570000.0,572508.58,467503.68
4410,2320,22710,Programes de col·laboració,30654.0,,30654.0,57746.92,43329.55
5000,1500,22710,Programes de col·laboració,1000.0,,1000.0,153.4,153.4
5110,1512,22710,Programes de col·laboració,51835.24,-41699.04,10136.2,11183.37,10136.2
5200,1513,22710,Programes de col·laboració,26500.0,-19520.3,6979.7,8600.73,6979.7
6210,4330,22710,Programes  de colaboració,,,,,
6300,4310,22710,Programes de col·laboració,177652.48,-22597.76,155054.72,105483.97,19906.97
7001,9241,22710,Programes de col·laboració,,80835.64,80835.64,77547.26,64923.66
7110,3370,22710,Programes de col·laboració,43813.77,,43813.77,41723.21,14384.2
7110,3400,22710,Programes de col·laboració,8500.0,,8500.0,8083.0,3417.0
7110,3410,22710,Programes de col·laboració,43813.77,,43813.77,21425.5,274.0
7110,3420,22710,Programes de col·laboració,,,,28320.0,10620.0
7120,3320,22710,Programes de col·laboració,,,,,
7120,3340,22710,Programes de col·laboració,48147.0,-33478.97,14668.03,,
7120,3350,22710,Programes de col·laboració,,,,,
7120,3380,22710,Programes de col·laboració,31435.91,,31435.91,9569.91,9569.91
7120,3381,22710,Programes de col·laboració,,,,2773.0,
7120,3382,22710,Programes de col·laboració,38219.91,,38219.91,18049.33,17782.65
9100,9125,22710,Programes de col·laboració,17930.0,,17930.0,,
1300,9122,2271010,Contractes de colaboració,,,,9995.79,4411.56
3130,3132,2271010,Conservació i manteniment,,,,5552.96,5552.96
4110,2311,2271010,Programes de col·laboració,,,,12199.76,12199.76
4110,2330,2271010,Conservació i manteniment,,,,,
4120,2321,2271010,Programes de col.laboració,,,,17425.78,17425.78
4210,3130,2271010,Programes de col.laboració,,,,3537.56,
4210,3131,2271010,Conservació i manteniment,,,,3374.8,3374.8
4310,3230,2271010,Conservació i manteniment,,,,,
4410,2320,2271010,Conservació i manteniment,,,,,
7001,9241,2271010,programes de col.laboració,,,,7340.5,7340.5
7110,3370,2271010,Conservació i manteniment,,,,,
7110,3410,2271010,Conservació i manteniment,,,,,
7120,3360,2271010,Conservació i manteniment,,,,,
7120,3381,2271010,Programes de col·laboració,,,,2808.0,2308.0
2300,9320,22711,Retorn bestreta ORGT treball depuració cadastral,,,,,
3130,1620,22711,Treballs de tractament i abocadors residus,1421000.0,,1421000.0,1096811.54,826416.71
6210,4330,22711,Projecte FEDER. Plataforma serveis empresarials en línia,,,,,
2110,9204,22712,Formació per al personal Ajuntament,79000.0,,79000.0,21391.09,15066.71
3130,1620,22712,Plantes de compostatge,229821.22,,229821.22,191774.92,147963.49
2110,9204,2271210,formació personal Ajuntament,,,,7080.0,7080.0
6210,4330,22799,Altres treballs realitzats per altres empreses i professiona,151095.66,15609.0,166704.66,9909.78,9909.78
,,,"Material, subministraments i altres",21629104.11,1074419.66,22703523.77,20924274.54,16325132.77
2110,9204,23010,Dietes del personal directiu,6000.0,,6000.0,1516.23,1516.23
2110,1320,23020,Dietes del personal no directiu,,,,,
2110,9204,23020,Dietes del personal no directiu,11000.0,,11000.0,4248.5,4238.9
2110,1320,23021,Assistencia a judicis,30000.0,,30000.0,31495.8,31495.8
2400,9201,23120,Locomoció del personal no directiu,500.0,,500.0,,
3000,9210,23120,Locomoció del personal no directiu,500.0,,500.0,,
2200,9203,23300,Altres indemnitzacions,21200.0,-5080.54,16119.46,7682.03,7082.03
2110,9204,23301,Dietes membres tribunals,2000.0,,2000.0,498.62,498.62
,,,Indemnitzacions per raó del servei,71200.0,-5080.54,66119.46,45441.18,44831.58
6300,4310,24000,Despeses de publicacions,4000.0,,4000.0,2059.1,2059.1
,,,Despeses de publicacions,4000.0,,4000.0,2059.1,2059.1
,,,2. DESPESES CORRENTS EN BÉNS I SERVEIS,25284261.26,1309696.12,26593957.38,25176009.27,19492146.17
2300,0110,31000,Interessos operacions a curt termini,183000.0,-159252.66,23747.34,,
2300,0110,31001,Interessos préstecs a llarg termini,2573065.5,-365703.11,2207362.39,1510879.08,1407134.81
2300,0110,31002,Interessos de disposicions de préstecs a llarg termini,105000.0,,105000.0,,
2300,0110,31100,"Despeses de formalització, modificació i cancel·lació",89998.05,,89998.05,1089.78,1089.43
2300,0110,31900,Despeses financeres d'altres operacions,15000.0,,15000.0,1822.91,1822.91
,,,De préstecs i altres operacions financeres en euros,2966063.55,-524955.77,2441107.78,1513791.77,1410047.15
2300,0110,35200,Interessos de demora i altres despeses financeres,59440.0,,59440.0,14271.47,14271.47
,,,Interessos de demora i altres despeses financeres,59440.0,,59440.0,14271.47,14271.47
,,,3. DESPESES FINANCERES,3025503.55,-524955.77,2500547.78,1528063.24,1424318.62
1100,3340,41000,Aportació IMCO,614145.06,92598.35,706743.41,706743.41,706743.41
6100,2410,41000,Aportació IMPES,715511.43,2568216.58,3283728.01,3283728.01,1751136.34
,,,A organismes autònoms de l'entitat local,1329656.49,2660814.93,3990471.42,3990471.42,2457879.75
1200,1520,44900,Subvenció estructura Proursa,757310.22,,757310.22,121371.69,70247.8
3000,9210,44900,"Aportacions a Rubí Mobilitat i Serveis, SA.",,160000.0,160000.0,160000.0,
4110,2310,44900,Aportació Finca Font del Ferro,426360.0,,426360.0,426360.0,426360.0
1200,1520,44901,Dèficit aparcament La Pista,,,,54045.93,54045.93
1200,1520,44902,Servei de rehabilitació i mediació,,,,198421.72,124603.16
1200,1520,44903,Gestió i manteniment habitatges municipals,,,,80982.88,80982.88
1200,1520,44904,Encàrregs de gestió POUM,,,,91000.0,91000.0
1200,1520,44905,Estructura projectes singulars,,,,75000.0,
1200,1520,44906,Pla de Barris El Pinar,,,,136488.0,90839.17
,,,A ens públics i societats mercantils de l'entitat local,1183670.22,160000.0,1343670.22,1343670.22,938078.94
3110,1320,45000,Conveni connexió al sistema d'informació policial,3503.76,,3503.76,,
,,,A comunitats autònomes,3503.76,,3503.76,,
1600,4321,46100,Quota membre consell català de moviment europeu BCN,300.0,,300.0,210.0,210.0
3120,1551,46100,Conveni DIBA. Estudi Millora de la Mobilitat,5500.0,-5500.0,,,
7120,3340,46100,Subvencions per a Diputació,,145.79,145.79,5782.0,5782.0
3120,1551,46101,Conveni DIBA. Elaboració Pla Mobilitat Urbana,42500.0,,42500.0,6755.5,6755.5
1600,4321,46200,Membre Ple Dret Eurocities,2746.5,,2746.5,2733.19,2733.19
3120,1551,46200,Conveni Mobilitat Can Sant Joan,34748.0,-34748.0,,,
1600,4321,46400,Quota associació parc industrial regió metropolitana de Barc,2779.08,,2779.08,2779.08,2779.08
4110,2311,46500,Conveni equip atenció a infàncies i adolescència (EAIA),48500.0,,48500.0,38841.6,
1600,4321,46600,Quota Federació de municipis de Catalunya,13826.14,,13826.14,13826.14,13826.14
1600,4321,46601,Quota associació catalana de municipis i comarques,13616.0,,13616.0,13616.0,13616.0
1600,4321,46602,AMTU Agrupació municipis titulars del servei de transport ur,9000.1,,9000.1,9068.35,9068.35
1400,3301,46700,Aportació consorci de Normalització Lingüística,94990.07,5120.69,100110.76,100110.76,
1500,4320,46700,Quota consorci turimes,6500.0,-187.93,6312.07,6072.07,6072.07
1600,4321,46700,Quota consorci B-30,30000.0,,30000.0,55000.0,
3130,1620,46700,Quota anual Consorci per la Gestió de Residus Valles Occiden,,,,,
4110,2310,46700,Conveni Llar Tutelada,240000.0,-10219.23,229780.77,219780.77,219780.77
1600,4321,46701,Quota consorci Localred,8415.46,,8415.46,8539.48,
4210,3130,46701,Conveni amb el Consorci Hospital de Catalunya,673.79,-673.79,,,
1600,4321,46800,Quota Forum síndic i defensores locals de Catalunya,1169.0,,1169.0,1169.0,1169.0
,,,A entitats locals,555264.14,-46062.47,509201.67,484283.94,281792.1
3120,4410,47900,Transferència Corporació Española de Transporte. Transport U,2080000.0,-205.18,2079794.82,1946503.85,1476725.45
3120,4410,47901,Conveni servei transport Castellbisbal-Rubí,26397.65,410.36,26808.01,26602.83,974.07
1600,4321,47902,Altres subvencions a Empreses privades.,,,,,
,,,A empreses privades,2106397.65,205.18,2106602.83,1973106.68,1477699.52
1000,9120,48000,Aportació a grups municipals,323000.0,-88400.04,234599.96,234599.96,226999.96
1500,4320,48000,Subvenció a entitats activ.recorr.educ.Rubí,,,,,
1600,4321,48000,Aportació municipal cofinançament FEDER CIT,25488.19,,25488.19,,
2000,9209,48000,Conveni becaris  serveis centrals,5000.0,-5000.0,,,
2110,9204,48000,Conveni seguiment Prevenció i Seguretat Laboral,9000.0,-116.84,8883.16,8703.16,8703.16
3110,1340,48000,Conveni col.laboració Creu Roja,4000.0,,4000.0,3000.0,2000.0
3120,1551,48000,Conveni promoció per la Mobilitat,2500.0,,2500.0,2499.5,
3130,3132,48000,Conveni Aj.Terrassa. Atenció animals domèstics de companyia,51500.0,-9067.26,42432.74,20899.46,
4110,2310,48000,Subvenció Associació Disminuïts psíquics de Rubí,2868.45,,2868.45,2868.45,717.11
4110,2311,48000,Ajuts individuals i familiars,159000.0,111452.0,270452.0,140262.43,123245.8
4110,2330,48000,Ajuts de menjador,,,,,
4210,3130,48000,Subvencions a entitats salut pública,2512.0,,2512.0,2000.0,2000.0
4310,3200,48000,Conveni autonomia de centres CEIP'S,45000.0,,45000.0,35000.0,
4310,3230,48000,Conveni ADFAR. Escola d'adults,8000.0,,8000.0,4339.81,4339.81
4310,3231,48000,Subvenció Asociación Internacional Ciudades Educadores,330.0,,330.0,330.0,330.0
4310,3232,48000,Subvenció per lleure educatiu,57500.0,-24393.24,33106.76,29512.34,
4311,3210,48000,Subvenció alumnes preu públic,40000.0,,40000.0,27967.29,27967.29
4311,3211,48000,Subvenció alumnes preu La Lluna,40000.0,,40000.0,35402.82,35402.82
4311,3213,48000,Subvenció alumnes preu la Bruna,35000.0,,35000.0,23949.85,23949.85
4312,3221,48000,Subvenció alumnes preu públic,1060.0,,1060.0,600.0,600.0
4313,3222,48000,Subvenció alumnes preu públic,2000.0,,2000.0,2780.68,2780.68
4410,2320,48000,Subvenció a entitats col.lectiu dones vídues,1300.0,,1300.0,,
4510,3120,48000,Subvenció associació familiars malalts mentals,,,,,
5000,1500,48000,Subvenció per al foment rehabilitació,12000.0,-12000.0,,,
6300,4310,48000,Subvenció millora del comerç,15000.0,1000.0,16000.0,12841.6,
7001,9241,48000,Subvenció de participació,50250.77,,50250.77,29715.0,18375.0
7110,3370,48000,Subvencions a entitats,14344.9,,14344.9,8334.0,
